0.804453534,0.004146101,0.000502822,4.35901E-06,0.002456339,0.000208132,0.000478359,0.001023569,9.36192E-05,0.000177803,0.000150986,1.53569E-05,0.000121316,0.000191312,0.000280265,0.00012518,3.17807E-05,5.12458E-05,1.12144E-05,0.007381226,0.000271462,5.47189E-05,0.000379921,0.000245266,0.00496002,3.41791E-06,0.000128102,0.000123022,0.000578061,0,6.38419E-05,8.30789E-07,2.01941E-06,1.8497E-06,5.493E-07,5.40234E-06,2.86023E-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049312061,0.463473575,0.036975859,0.077468267,0.116842137,0.097477906,0.112698766,0.068489809,0.022427574,0.055042095,0.039026931,0.052879532,0.063195449,0.056497684,0.154141323,0.09802819,0.026853886,0.126147643,0.060854014,0.157291581,0.042809189,0.123631114,0.228871243,0.21529473,0.270752354,0.094561045,0.080833555,0.742381474,0.088058187,0.086791525,0.071712599,0.42243298,0.23991487,0.465805086,0.754426001,0.201764028,0.200893959
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00834571,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.000161885,0.016159884,0.005547574,0.001388308,0.006133356,0.015200185,0.068668933,0.002993957,0.001393842,0.006156915,0.032455759,0.003304262,0.026218781,0.00470789,0.060411034,0.027355243,0.006893891,0.011393947,0.002872369,0.008028845,0.01049446,0.012309971,0.010212424,0.003993657,0.001420196,0.00073629,4.04632E-06,0.000990692,0.000761865,6.12162E-06,0.005565064,0.000183306,0.000435811,0.000408399,0.000120192,0.001232833,0.002987155
0.055710255,0.096584567,0.274056995,0.518457499,0.26946731,0.402316164,0.354006387,0.230216871,0.05941757,0.162054709,0.231120398,0.075767062,0.24790698,0.137329076,0.317766332,0.293327702,0.062235038,0.419136438,0.329425244,0.250426616,0.125233111,0.37988462,0.123835546,0.131044113,0.060018829,0.006122798,0.010310776,0.018978322,0.021660214,0.016746156,0.081249896,0.016258643,0.008974434,0.062112671,0.034535453,0.281706984,0.116707849
0.00310494,0.063501585,0.020455623,0.014091102,0.015512601,0.021162016,0.013656015,0.02629909,0.046709388,0.04245238,0.010092954,0.034966519,0.047370288,0.048025568,0.026914396,0.016437898,0.03173395,0.01173583,0.032097375,0.019693368,0.036633685,0.023599589,0.059572018,0.065116309,0.037888601,0.186673898,0.060400004,0.00690066,0.108468897,0.08970135,0.084704136,0.095998221,0.193092323,0.027859198,0.013873447,0.038586038,0.05224802
0.000131613,0.158844203,0.001453353,0.008276329,0.000669766,0.005694266,0.000269051,0.002242171,0.000382097,0.051343257,0.003561142,0.001212809,0.005880427,0.000542688,0.002163136,7.11016E-06,0.001741299,0.007825921,0.015756986,0.000668929,0.000773059,0.000499192,0.001520481,0.008651606,0.002486131,0.004551397,0.006650247,0.006316995,0.00103978,0.002410645,0.001881167,0.001227298,0.001271795,0.001506953,0.001235489,0.001385858,0.004102785
0.010417626,0.009961231,0.404555733,0.065613966,0.060092793,0.002473517,0.042176753,0.011901747,0.000517244,0.007328936,0.015454249,0.006344022,0.055511246,0.005082413,0.022202648,0.002743314,0.004788581,0.003987172,0.017849789,0.019452769,0.006999776,0.01989123,0.136711356,0.096576352,0.248489702,0.004048008,0.314805926,0.098237351,0.020384946,0.025629544,0.18693267,0.008735732,0.016828352,0.010920274,0.002622015,0.02937044,0.132758906
0.00377742,0.011529555,0.011622803,0.001171392,0.000802116,0.005704842,0.003268243,0.003017909,0.001201854,0.002519055,0.006751494,0.091720391,0.000880642,0.003500457,0.003638405,0.000235238,0.007957291,0.003573885,0.001683412,0.000594818,0.005368011,0.000368512,0.007733534,0.008332091,0.18093493,0.004114597,0.038518205,0.019471327,0.001882636,0.030564186,0.00480699,0.002525,0.002590595,0.015718797,0.005655341,0.002822942,0.015271495
0.00103053,0.001577929,0.005500889,0.000831949,0.002649874,0.001054445,0.002652151,0.002308458,0.000619751,0.002070717,0.000772007,0.001409285,0.036682114,0.004023417,0.004586124,0.012945738,0.013113436,0.003376425,0.004170562,0.002549121,0.002171296,0.003856983,0.011939376,0.059861724,0.0031413,0.002241363,0.016906104,0.006768348,0.008625856,0.006350311,0.009451401,0.012601365,0.009777528,0.026661452,0.062915612,0.112548308,0.025021885
0.000416499,0.001042018,0.004205575,0.008359477,0.003258337,0.002754072,0.002105127,0.003436948,0.00264944,0.003662335,0.002261475,0.007014937,0.003114016,0.039614012,0.003825398,0.001525618,0.015640481,0.009446539,0.012025723,0.00278395,0.00749382,0.001445539,0.014567103,0.017910681,0.014921826,0.001713573,0.012399662,0.002806789,0.017404407,0.007077166,0.020368148,0.027623314,0.197651404,0.024795198,0.002900725,0.011218166,0.014212321
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08318E-05,5.56073E-05,0.000223918,0.000473802,0.000156022,0.000141178,7.50041E-05,0.000160997,4.41612E-05,0.000207214,0.000128067,0.000395543,0.000168777,0.000385111,0.000165646,8.37576E-05,0.000736222,0.0005349,0.000680968,0.000117136,0.000122507,7.56124E-05,0.000614689,0.000917548,0.000843127,9.61176E-05,0.000684802,0.000546432,0.000149855,7.92837E-05,0.000765145,0.000712563,0.000185429,0.001356342,0.000141526,0.00060188,0.000712237
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.50444E-05,0.002501643,0.000858566,0.000145018,0.000931206,0.00234866,0.010630242,0.000461328,0.000204293,0.000945811,0.00502311,0.000510904,0.004036015,0.00072287,0.009324032,0.004164564,0.001057303,0.001704878,0.000373088,0.001220885,0.001613734,0.001820425,0.001578599,0.000615262,0.000219141,0.000113709,0,0.000153168,0.000116204,0,0.000860194,2.76392E-05,6.71831E-05,6.15369E-05,1.82745E-05,0.000179729,0.000459991
8.81021E-07,3.54105E-06,1.08243E-05,0.001157501,0.000304209,7.81361E-05,1.21709E-05,4.02019E-05,0.000189311,0.000126353,2.76884E-05,2.17374E-05,0.000381147,0.00010872,0.000469311,0.001154192,0.000184009,0.000981609,0.001190935,0.000364741,0.000182618,0.001398332,5.71015E-05,7.53891E-05,3.58812E-05,7.28867E-06,2.97705E-05,3.63652E-05,3.27826E-05,1.7768E-05,4.3918E-05,3.24037E-05,9.96761E-06,6.62931E-05,9.47948E-06,0.000199286,6.055E-05
0.031884582,0.095112006,0.121413109,0.140684444,0.080786605,0.097859006,0.097602122,0.064806833,0.027366945,0.068153315,0.06400005,0.036820584,0.105219923,0.080602356,0.10442807,0.08618149,0.04632622,0.117978275,0.105986864,0.080298473,0.045429464,0.096756021,0.079931913,0.110158897,0.074681669,0.077768389,0.078135366,0.030647321,0.058495584,0.061321853,0.096836982,0.05355139,0.158732296,0.059107101,0.04108761,0.177707049,0.091611296
0.001869436,0.005310224,0.024925507,0.023918294,0.014374943,0.012964741,0.007734462,0.009304837,0.00473277,0.012045765,0.009422094,0.010950186,0.024261403,0.018381616,0.020032266,0.010521368,0.020786686,0.020841311,0.02697834,0.017403543,0.009730739,0.011980925,0.029432156,0.041256483,0.02534691,0.024963398,0.046532907,0.019539437,0.016653676,0.019138425,0.034881479,0.021287539,0.010102862,0.029236099,0.009886688,0.025876353,0.029616525
0.001978499,0.006949886,0.01420209,0.017368655,0.009567781,0.01292375,0.013308847,0.008132253,0.002797502,0.007281253,0.00846404,0.004911782,0.014894355,0.006691703,0.012782373,0.011524116,0.006187879,0.014471599,0.013297368,0.008748983,0.005375893,0.012600177,0.009518842,0.016589887,0.010103019,0.002760424,0.011418818,0.004578512,0.004353419,0.003681847,0.009170488,0.00567093,0.005901517,0.009220733,0.010049259,0.025537218,0.011138751
0.003909936,0.023090464,0.02862542,0.017466994,0.017218974,0.013500133,0.018813502,0.026966097,0.010864191,0.028401552,0.012235932,0.020126657,0.078855884,0.061113751,0.030489246,0.043652532,0.037806689,0.022586014,0.070996066,0.035168201,0.016252167,0.032266964,0.048233617,0.072933327,0.025420277,0.230272684,0.14035106,0.003832118,0.0684035,0.099546683,0.089213909,0.035256594,0.041461105,0.217764656,0.021743164,0.026083297,0.051811309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00142143,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018145991,0,0,0,0,0,0,0,0,0
0.031794426,0.040155981,0.044863341,0.103122643,0.398775631,0.306138849,0.251843867,0.538196924,0.818388445,0.550030535,0.559051621,0.651628431,0.285301239,0.532479356,0.226379997,0.389986748,0.715925359,0.22422637,0.303749682,0.387806814,0.683045008,0.277560076,0.235290082,0.15042668,0.038336087,0.346668484,0.18189065,0.009778537,0.582415729,0.550937137,0.301491972,0.295874252,0.113000509,0.0331886,0.038779175,0.063174189,0.250356363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01258312,0,0,0.000514401,0,0,0,0,0.014208762,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
